,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,mock_prices,category,cloth_gender
37,instock,4.5,nike,noble red/desert berry/guava ice/ice peac,usa,"giannis’ internal engine revs from deep within, requiring a shoe that can harness his superpower abilities. enter the freak 5. stacked with stunning speed for super-quick first steps, stuffed with that sort of springy cushioning that can withstand the all-game grind, his signature shoe lets you feel like the greek freak. blow past your opponent en route to the rim, while sticking with quick-twitch ball-handlers when a defensive stand decides the game.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/71a809bd-b5a1-4b48-b1e3-8fdec439be82/freak-5-basketball-shoes-jZzrx4.png']",freak 5,105.97,140.0,29,2023-12-16 11:45:30,https://www.nike.com/t/freak-5-basketball-shoes-jZzrx4/DX4985-600,99.83~95.83~114.11~73.73~83.9,,
38,instock,4.5,nike,noble red/desert berry/medium soft pink/ice peac,usa,"how do you want your game to be remembered? preserve your place among the greats, like giannis, in the giannis immortality 3. mindfully made for today’s high-paced, position-less game, it’s softer than the previous iteration with a specific traction pattern that’s perfect for pulling off the perfect euro step en route to glory.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fc16260a-6e0f-41d9-9650-afadb28ac30c/giannis-immortality-3-basketball-shoes-fPJbRd.png']",giannis immortality 3,76.97,90.0,57,2023-12-16 11:45:38,https://www.nike.com/t/giannis-immortality-3-basketball-shoes-fPJbRd/DZ7533-600,85.83~88.66~87.74~75.6~68.71,,
39,instock,4.5,nike,black/coconut milk/vivid sulfur/light silver,usa,"ja morant became the superstar he is today by repeatedly sinking jumpers on crooked rims, jumping on tractor tires and dribbling through traffic cones in steamy south carolina summers. the ja 1 is a testament to his rise. with zoom air, it supports bunny hops and hyper speed without sacrificing comfort, so that you can control your own destiny on the court. this special design pays homage to ja’s get-up-and-go pace.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3036b535-29e7-461d-b3b3-2216e3c51ba4/ja-1-fly-basketball-shoes-bCx2W3.png']","ja 1 ""fly""",102.97,120.0,252,2023-12-16 11:45:50,https://www.nike.com/t/ja-1-guava-ice-basketball-shoes-bCx2W3/DR8785-802,86.31~86.11~137.53~91.65~80.41,,
40,instock,4.8,nike,black/white/pure platinum/metallic gold,usa,"nearly 2 decades into a career exceeding every lofty expectation, lebron james has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. now, his latest signature shoe, the lebron xx (or lebron 20) is lighter, low to the ground and turbo-like. it’s unlike any design lebron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b02f1507-2801-49e7-bf73-46500533c01c/lebron-20-basketball-shoes-ct1qVm.png']",lebron 20,179.97,200.0,201,2023-12-16 11:46:00,https://www.nike.com/t/lebron-xx-four-horsemen-basketball-shoes-ct1qVm/DV9090-200,157.51~220.35~198.29,,
41,instock,4.9,nike,psychic purple/midnight navy/ghost/dark marina blue,usa,"clutch plays and impossible shots are all in a day's work for kevin durant. give him the ball, and he makes the game look easy. the kd15 is stripped down to provide just what he wants: plenty of bounce, a secure fit and a broken-in feel. less materials underfoot and throughout the upper help minimize distractions while optimizing energy return and all-around comfort—vital for players like kd who never stop moving.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/54cf8fb6-5eb3-4147-aa44-4a11cc2668f4/kd15-basketball-shoes-10P3rj.png']",kd15,112.97,150.0,74,2023-12-16 11:46:10,https://www.nike.com/t/kd15-basketball-shoes-10P3rj/DC1975-500,105.43~110.07~96.07,,
42,instock,4.7,nike,coconut milk/university blue/light orewood brown/hot punc,usa,morph into all-timer with the giannis immortality 2. a plush foam package combined with a more focused fit in the midfoot in a super lightweight design means you can maintain a high level of intensity and focus when victory hangs in the balance—just like giannis in the clutch.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/818b1b8f-31de-4af5-873f-b012c1d6d700/giannis-immortality-2-basketball-shoes-X7xj7b.png']",giannis immortality 2,85.0,85.0,471,2023-12-16 11:46:19,https://www.nike.com/t/giannis-immortality-2-basketball-shoes-X7xj7b/DM0825-003,101.33~78.1~81.98~93.51~67.73,,
43,instock,4.6,nike,bright mandarin/camellia/orange frost/lime blast,usa,"arike ogunbowale has been to the apex of the basketball world, but she’s never forgotten where she came from. for all the cold-blooded daggers, viral game-winners and eye-popping accolades, home is where her heart is. this special g.t. cut 2 (drenched in arike’s favorite shade of orange) pays homage to her hometown, the community that built her and the family that raised her. we used insights from female athletes to create a shoe that helps you play quickly and with confidence—which every basketball player needs.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f71d4c44-b9af-48c6-8c1b-3a45333268dd/gt-cut-2-arike-ogunbowale-basketball-shoes-DGHHnK.png']","nike g.t. cut 2 ""arike ogunbowale""",144.97,170.0,5,2023-12-16 11:46:28,https://www.nike.com/t/gt-cut-2-arike-ogunbowale-basketball-shoes-DGHHnK/FQ8704-800,95.1~184.24~129.92,,
44,instock,4.6,nike,black/bright crimson/wolf grey/white,usa,"elevate your game and your hops. charged with max air cushioning in the heel, this lightweight, secure shoe helps you get off the ground confidently and land comfortably. plus, rubber wraps up the sides for added durability and stability.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a1baafb3-72fa-4fe9-b2e8-083b1320753c/impact-4-basketball-shoes-nmn08j.png']",nike impact 4,76.97,95.0,62,2023-12-16 11:46:37,https://www.nike.com/t/impact-4-basketball-shoes-nmn08j/DM1124-100,60.22~47.45~70.99~74.08,,
45,instock,0.0,nike,university gold/university gold/white,usa,"sabrina ionescu's game is unique, hard to define and built with an undeniable craft. her signature shoe helps you unlock your versatility with a snappy forefoot zoom air and cloud-like react foam to help keep you energized. we used insights from next-gen athletes of all genders around the world to bring grippy, best-in-class traction, reliable midfoot support and stability to the court—which every hooper needs. built for crafty players like sabrina, but made for anyone who's ready to put in the work to take their game to the next level.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e11a7bb7-645b-4a3b-bd2a-a5f011a1f991/sabrina-1-team-basketball-shoes-bVkR71.png']",sabrina 1 (team),97.97,130.0,0,2023-12-16 11:46:46,https://www.nike.com/t/sabrina-1-team-basketball-shoes-bVkR71/FQ3391-700,94.38~108.57~89.22,,
46,instock,0.0,nike,white/gum medium brown/black,usa,"a streetwear legend hits the links in the air max 1 '86 og g. featuring the 4-window design that lets you peek at the max air unit underneath, this is on-course cool, confidence and comfort personified. it sports the vintage air max 1 details you love, like clean lines and unmistakable colors, and melds them with our game-changing golf technology, so you can play all day, year-round in a timeless fit.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a9e02dd4-062b-4625-8166-bb066f68bc14/air-max-1-86-og-g-mens-golf-shoes-GkbSLj.png']",nike air max 1 '86 og g,160.0,160.0,0,2023-12-16 11:46:55,https://www.nike.com/t/air-max-1-86-og-g-mens-golf-shoes-GkbSLj/FN0697-100,143.15~183.05~166.73,,
47,instock,4.6,nike,black/anthracite/sail/white,usa,"when the sun’s beating down your back and your drive just landed in the bunker, lean into the roshe 2, a design that can help you find your peace when your round isn't going your way. it’s inherently simple and stylish, breathable and comfortable, perfect for playing in those sizzling-hot months. a full mesh upper and a soft, lightweight foam midsole form a cushioned combination to help maintain your internal calm, even if your game goes in the gutter.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b0b5e253-9b99-4643-9f7c-dcc99ceb49d5/roshe-g-next-nature-mens-golf-shoes-CdMxPX.png']",roshe g next nature,90.0,90.0,10,2023-12-16 11:47:04,https://www.nike.com/t/roshe-g-next-nature-mens-golf-shoes-CdMxPX/DV1202-002,84.16~111.86~122.46,,
48,instock,4.5,nike,white/pine green/cool grey/black,usa,"on the 10th anniversary of possibly the most popular tiger woods shoe ever, we’re rereleasing the iconic design as our 1st true tiger retro, an ahead-of-its-time game-changer. it offers the unique fit and feel of nike free technology for all-round comfort and roaring post-putt fist pumps. the outsole helps keep you steady, so you can channel your tiger-esque club twirls after ripping a massive tee shot down the middle of the fairway.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/34ac72d8-6e0c-4a90-8736-34c2e5ccf716/tiger-woods-13-mens-golf-shoes-HBZwkB.png']",tiger woods '13,250.0,250.0,37,2023-12-16 11:47:13,https://www.nike.com/t/tiger-woods-13-mens-golf-shoes-HBZwkB/DR5752-100,254.41~322.41~72.4~416.31,,
49,instock,5.0,nike,photon dust/white/metallic silver,usa,"one of the reasons why mj loves golf so much: it’s like looking into a mirror. the only opponent he sees is staring right back at him. no teammates to play off. no defender to go at. just him, his swing and the course. this special jordan retro 6, with its metallic finishes, chrome aglets and glossy air jordan details, takes inspiration from the internal drive that inspires both mj and us to keep getting better every day.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a148d8e2-5f6e-44de-9b10-688462420b63/jordan-retro-6-g-nrg-mens-golf-shoes-C5XMl5.png']",jordan retro 6 g nrg,230.0,230.0,2,2023-12-16 11:47:38,https://www.nike.com/t/jordan-retro-6-g-nrg-mens-golf-shoes-C5XMl5/FD6719-001,178.97~142.28~40.87,,
50,instock,4.6,nike,metallic silver/photon dust/white/metallic silver,usa,"one of the reasons why mj loves golf so much: it’s like looking into a mirror. the only opponent he sees is staring right back at him. no teammates to play off. no defender to go at. just him, his swing and the course. this special aj1 high, with its metallic finishes, chrome aglets and glossy air jordan details, takes inspiration from the internal drive that inspires both mj and us to keep getting better every day.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/335e2357-debd-4e1d-b94b-6d2cda9a30cd/air-jordan-1-high-g-nrg-mens-golf-shoes-KqNcWn.png']",air jordan 1 high g nrg,210.0,210.0,10,2023-12-16 11:47:49,https://www.nike.com/t/air-jordan-1-high-g-nrg-mens-golf-shoes-KqNcWn/FD6815-001,205.25~190.23~129.76~182.47,,
51,instock,5.0,nike,metallic silver/photon dust/white/metallic silver,usa,"one of the reasons why mj loves golf so much: it’s like looking into a mirror. the only opponent he sees is staring right back at him. no teammates to play off. no defender to go at. just him, his swing and the course. this special aj1 low, with its metallic finishes, chrome aglets and glossy air jordan details, takes inspiration from the internal drive that inspires both mj and us to keep getting better every day.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f2d0f18b-2776-4fa3-9293-8e6767e2bd8b/air-jordan-1-low-g-nrg-mens-golf-shoes-9dJHhQ.png']",air jordan 1 low g nrg,170.0,170.0,5,2023-12-16 11:47:58,https://www.nike.com/t/air-jordan-1-low-g-nrg-mens-golf-shoes-9dJHhQ/FD6848-001,227.34~152.62~245.42~165.51~224.33,,
52,instock,4.3,nike,iron grey/black/dark smoke grey/white,usa,"sideways rain? gale-force winds? they’re all tamable in the nike air zoom infinity tour nxt% shield. made to help you stay dry when the weather turns, it has waterproof materials and innovative traction, so you can skip the cozy clubhouse confines at the turn and march to the back 9 in confidence.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/85b6b486-5b36-4bab-af6c-df7189cae1f6/air-zoom-infinity-tour-next-shield-weatherized-golf-shoes-lhh909.png']",nike air zoom infinity tour next% shield,190.0,190.0,3,2023-12-16 11:48:07,https://www.nike.com/t/air-zoom-infinity-tour-next-shield-mens-weatherized-golf-shoes-lhh909/FD6853-001,121.72~126.36~180.87~184.82,,
53,instock,4.8,nike,white/varsity red/midnight navy,usa,"feel unbeatable from the tee box to the final putt in a design is pure early mj: speed, class and laden with true early '90s touches like visible air and a translucent rubber sole that continue to stand the test of time. this model fuses the strut of 1st mj’s championship with some of our best golf technology, helping you make a statement of confidence when it comes time to tame the course.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cbd1a863-4011-47fc-bdd2-078605832cdf/jordan-retro-6-g-mens-golf-shoes-t9bR21.png']",jordan retro 6 g,230.0,230.0,39,2023-12-16 11:48:16,https://www.nike.com/t/jordan-retro-6-g-mens-golf-shoes-t9bR21/DV1376-101,195.26~140.62~242.3,,
54,instock,4.0,nike,white/pure platinum/black,usa,"made for your triumphant marches down the fairway after striping that drive and surprisingly fresh legs when it’s time to take off the hats, these shoes have an updated design that maintains those true old-school stylings with even more pop, comfort and traction. it’s perfect for a post-work bucket of balls or the foot-wedger hoping to blend in with the group while getting a little closer to the hole.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b1d1f44f-a1f4-4e3e-a8fd-f966a3b3a399/victory-pro-3-mens-golf-shoes-SsxNJ0.png']",nike victory pro 3,130.0,130.0,1,2023-12-16 11:48:26,https://www.nike.com/t/victory-pro-3-mens-golf-shoes-SsxNJ0/DV6800-101,143.46~102.01~66.05~143.79,,
55,instock,0.0,nike,white/pure platinum/black,usa,"made for your triumphant marches down the fairway after striping that drive and surprisingly fresh legs when it’s time to take off the hats, these shoes have an updated design that maintains those true old-school stylings with even more pop, comfort and traction. it’s perfect for a post-work bucket of balls or the foot-wedger hoping to blend in with the group while getting a little closer to the hole.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0b437666-b02b-4ce1-9e57-5f0434d20c70/victory-pro-3-mens-golf-shoes-wide-SLGNft.png']",nike victory pro 3,130.0,130.0,0,2023-12-16 11:48:36,https://www.nike.com/t/victory-pro-3-mens-golf-shoes-wide-SLGNft/DX9028-101,124.25~130.21~140.28~151.18,,
