,ProductId,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,mock_prices,category,cloth_gender,key_image
30,31,instock,0.0,nike,industrial blue/photon dust/emerald rise/metallic silver,usa,"last time around, lebron flipped the script on his shoe game as only the king can. the encore is even better. the lebron xxi has a cabling system that works with zoom air cushioning and a light, low-to-the-ground design, giving you agile fluidity and explosiveness without excess weight. created for your ascent and the next generation of hoopers, it’s ideal for bron-like open-floor attacks and rising toward the rim when the game’s pace turns up. this special design celebrates the vibrant shell of the abalone.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2322520e-d22d-47d1-8197-096e709cbb49/lebron-xxi-abalone-basketball-shoes-lnQSsH.png']","lebron xxi ""abalone""",210.0,210,0,2023-12-16 11:44:24,https://www.nike.com/t/lebron-xxi-abalone-basketball-shoes-lnQSsH/FN0708-400,212.98~201.59~177.41,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2322520e-d22d-47d1-8197-096e709cbb49/lebron-xxi-abalone-basketball-shoes-lnQSsH.png"
31,32,instock,4.8,nike,court purple/light thistle heather/university gold/black,usa,"whether you’re a dunk contest-like leaper or a below-the-rim wonder roaming the baseline, feel faster, lower to the court and assured in the lebron nxxt gen. we specifically tailored it to meet the demands of today’s fast-paced game, so that you can stay ahead of the opposition with your speed and force in all directions.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/4e3f1a22-7680-4930-871a-69bced4b0b44/lebron-nxxt-gen-basketball-shoes-55g4w1.png']",lebron nxxt gen,144.97,170,192,2023-12-16 11:44:33,https://www.nike.com/t/lebron-nxxt-gen-basketball-shoes-55g4w1/DR8784-500,167.68~74.53~163.95,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/4e3f1a22-7680-4930-871a-69bced4b0b44/lebron-nxxt-gen-basketball-shoes-55g4w1.png"
32,33,instock,4.2,nike,black/volt/white,usa,"when you step on the floor, what kind of performance do you want to put on? stop the show in these lebron witness 8’s, and let them know there are no limits to your flair and full-scale skills. this sleek and boldly sculpted shoe offers stability when exploding and soft landings when you come back to the ground, allowing kingpins like you and lebron to bound, brake and bolt from baseline to baseline.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8d1e77f7-634b-41c9-9dc3-b8c011820af2/lebron-witness-8-basketball-shoes-fSSfm4.png']",lebron witness 8,93.97,110,30,2023-12-16 11:44:45,https://www.nike.com/t/lebron-witness-8-basketball-shoes-fSSfm4/FB2239-002,72.17~84.67~98.16~65.01~80.55,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8d1e77f7-634b-41c9-9dc3-b8c011820af2/lebron-witness-8-basketball-shoes-fSSfm4.png"
33,34,instock,3.6,nike,black/laser orange/citron pulse/white,usa,"take the classic combo of black and white, and infuse it with some youthful energy. the result: this special edition zion 3. check out those colorful pops. feel the court-ready tech. and that icy outsole? it’s over.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6b6fee86-d928-4ba3-b6ac-11ca7b79bf4a/zion-3-gen-zion-basketball-shoes-GWLnqd.png']","zion 3 ""gen zion""",140.0,140,15,2023-12-16 11:44:54,https://www.nike.com/t/zion-3-gen-zion-basketball-shoes-GWLnqd/DR0675-018,103.32~155.22~119.81~148.42,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6b6fee86-d928-4ba3-b6ac-11ca7b79bf4a/zion-3-gen-zion-basketball-shoes-GWLnqd.png"
34,35,instock,5.0,nike,moke grey/light smoke grey/dark smoke grey/laser orange,usa,slovenia—luka’s home country—is the first nation to be declared a “green destination of the world” in its entirety. celebrate its status with this special-edition luka 2. the colorway is inspired by slovenia’s stunning underground caves. the shoe’s mindful construction (each pair is made with at least 20% recycled material by weight) honors the country’s ongoing dedication to sustainability.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ad0eda2e-c708-4bc6-9489-5697f94deeb2/luka-2-caves-basketball-shoes-8Wcc7f.png']","luka 2 ""caves""",130.0,130,1,2023-12-16 11:45:03,https://www.nike.com/t/luka-2-caves-basketball-shoes-8Wcc7f/DX9013-008,148.5~128.15~136.13~115.28~155.35,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ad0eda2e-c708-4bc6-9489-5697f94deeb2/luka-2-caves-basketball-shoes-8Wcc7f.png"
35,36,instock,3.8,nike,black/anthracite/green strike,usa,"elevate above the competition with this bold and bright take on the tatum 1. sleek black accented with hi-vis green will give your opponents a way to remember you when you speed by. full of court-ready tech, the lightweight build is designed to respond to, and help support, your every move.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/376c2206-af18-41fd-8059-4bb2cac9109b/tatum-1-away-team-basketball-shoes-xbB1Nt.png']","tatum 1 ""away team""",120.0,120,11,2023-12-16 11:45:11,https://www.nike.com/t/tatum-1-away-team-basketball-shoes-xbB1Nt/DZ3324-003,147.01~118.22~78.67~69.44~140.91,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/376c2206-af18-41fd-8059-4bb2cac9109b/tatum-1-away-team-basketball-shoes-xbB1Nt.png"
36,37,instock,4.7,nike,black/bright concord/aquatone/true red,usa,"these blue hues look even better now than they did 30 years ago. an homage to heritage, the special edition ajxxxviii “aqua” reimagines one of the most coveted aj8 colorways of all time—it even has the iconic tongue patch. all the game-ready tech you expect is there too, like low-to-the-court cushioning and a secure upper that helps support every move. dive in.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/281075d7-51a5-4703-816d-09945aa8dd00/air-jordan-xxxviii-aqua-basketball-shoes-7qLMW4.png']","air jordan xxxviii ""aqua""",200.0,200,49,2023-12-16 11:45:20,https://www.nike.com/t/air-jordan-xxxviii-aqua-basketball-shoes-7qLMW4/DZ3356-001,187.82~195.25~200.02,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/281075d7-51a5-4703-816d-09945aa8dd00/air-jordan-xxxviii-aqua-basketball-shoes-7qLMW4.png"
37,38,instock,4.5,nike,noble red/desert berry/guava ice/ice peac,usa,"giannis’ internal engine revs from deep within, requiring a shoe that can harness his superpower abilities. enter the freak 5. stacked with stunning speed for super-quick first steps, stuffed with that sort of springy cushioning that can withstand the all-game grind, his signature shoe lets you feel like the greek freak. blow past your opponent en route to the rim, while sticking with quick-twitch ball-handlers when a defensive stand decides the game.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/71a809bd-b5a1-4b48-b1e3-8fdec439be82/freak-5-basketball-shoes-jZzrx4.png']",freak 5,105.97,140,29,2023-12-16 11:45:30,https://www.nike.com/t/freak-5-basketball-shoes-jZzrx4/DX4985-600,99.83~95.83~114.11~73.73~83.9,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/71a809bd-b5a1-4b48-b1e3-8fdec439be82/freak-5-basketball-shoes-jZzrx4.png"
38,39,instock,4.5,nike,noble red/desert berry/medium soft pink/ice peac,usa,"how do you want your game to be remembered? preserve your place among the greats, like giannis, in the giannis immortality 3. mindfully made for today’s high-paced, position-less game, it’s softer than the previous iteration with a specific traction pattern that’s perfect for pulling off the perfect euro step en route to glory.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fc16260a-6e0f-41d9-9650-afadb28ac30c/giannis-immortality-3-basketball-shoes-fPJbRd.png']",giannis immortality 3,76.97,90,57,2023-12-16 11:45:38,https://www.nike.com/t/giannis-immortality-3-basketball-shoes-fPJbRd/DZ7533-600,85.83~88.66~87.74~75.6~68.71,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fc16260a-6e0f-41d9-9650-afadb28ac30c/giannis-immortality-3-basketball-shoes-fPJbRd.png"
39,40,instock,4.5,nike,black/coconut milk/vivid sulfur/light silver,usa,"ja morant became the superstar he is today by repeatedly sinking jumpers on crooked rims, jumping on tractor tires and dribbling through traffic cones in steamy south carolina summers. the ja 1 is a testament to his rise. with zoom air, it supports bunny hops and hyper speed without sacrificing comfort, so that you can control your own destiny on the court. this special design pays homage to ja’s get-up-and-go pace.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3036b535-29e7-461d-b3b3-2216e3c51ba4/ja-1-fly-basketball-shoes-bCx2W3.png']","ja 1 ""fly""",102.97,120,252,2023-12-16 11:45:50,https://www.nike.com/t/ja-1-guava-ice-basketball-shoes-bCx2W3/DR8785-802,86.31~86.11~137.53~91.65~80.41,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3036b535-29e7-461d-b3b3-2216e3c51ba4/ja-1-fly-basketball-shoes-bCx2W3.png"
40,41,instock,4.8,nike,black/white/pure platinum/metallic gold,usa,"nearly 2 decades into a career exceeding every lofty expectation, lebron james has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. now, his latest signature shoe, the lebron xx (or lebron 20) is lighter, low to the ground and turbo-like. it’s unlike any design lebron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b02f1507-2801-49e7-bf73-46500533c01c/lebron-20-basketball-shoes-ct1qVm.png']",lebron 20,179.97,200,201,2023-12-16 11:46:00,https://www.nike.com/t/lebron-xx-four-horsemen-basketball-shoes-ct1qVm/DV9090-200,157.51~220.35~198.29,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b02f1507-2801-49e7-bf73-46500533c01c/lebron-20-basketball-shoes-ct1qVm.png"
41,42,instock,4.9,nike,psychic purple/midnight navy/ghost/dark marina blue,usa,"clutch plays and impossible shots are all in a day's work for kevin durant. give him the ball, and he makes the game look easy. the kd15 is stripped down to provide just what he wants: plenty of bounce, a secure fit and a broken-in feel. less materials underfoot and throughout the upper help minimize distractions while optimizing energy return and all-around comfort—vital for players like kd who never stop moving.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/54cf8fb6-5eb3-4147-aa44-4a11cc2668f4/kd15-basketball-shoes-10P3rj.png']",kd15,112.97,150,74,2023-12-16 11:46:10,https://www.nike.com/t/kd15-basketball-shoes-10P3rj/DC1975-500,105.43~110.07~96.07,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/54cf8fb6-5eb3-4147-aa44-4a11cc2668f4/kd15-basketball-shoes-10P3rj.png"
42,43,instock,4.7,nike,coconut milk/university blue/light orewood brown/hot punc,usa,morph into all-timer with the giannis immortality 2. a plush foam package combined with a more focused fit in the midfoot in a super lightweight design means you can maintain a high level of intensity and focus when victory hangs in the balance—just like giannis in the clutch.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/818b1b8f-31de-4af5-873f-b012c1d6d700/giannis-immortality-2-basketball-shoes-X7xj7b.png']",giannis immortality 2,85.0,85,471,2023-12-16 11:46:19,https://www.nike.com/t/giannis-immortality-2-basketball-shoes-X7xj7b/DM0825-003,101.33~78.1~81.98~93.51~67.73,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/818b1b8f-31de-4af5-873f-b012c1d6d700/giannis-immortality-2-basketball-shoes-X7xj7b.png"
43,44,instock,4.6,nike,bright mandarin/camellia/orange frost/lime blast,usa,"arike ogunbowale has been to the apex of the basketball world, but she’s never forgotten where she came from. for all the cold-blooded daggers, viral game-winners and eye-popping accolades, home is where her heart is. this special g.t. cut 2 (drenched in arike’s favorite shade of orange) pays homage to her hometown, the community that built her and the family that raised her. we used insights from female athletes to create a shoe that helps you play quickly and with confidence—which every basketball player needs.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f71d4c44-b9af-48c6-8c1b-3a45333268dd/gt-cut-2-arike-ogunbowale-basketball-shoes-DGHHnK.png']","nike g.t. cut 2 ""arike ogunbowale""",144.97,170,5,2023-12-16 11:46:28,https://www.nike.com/t/gt-cut-2-arike-ogunbowale-basketball-shoes-DGHHnK/FQ8704-800,95.1~184.24~129.92,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f71d4c44-b9af-48c6-8c1b-3a45333268dd/gt-cut-2-arike-ogunbowale-basketball-shoes-DGHHnK.png"
44,45,instock,4.6,nike,black/bright crimson/wolf grey/white,usa,"elevate your game and your hops. charged with max air cushioning in the heel, this lightweight, secure shoe helps you get off the ground confidently and land comfortably. plus, rubber wraps up the sides for added durability and stability.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a1baafb3-72fa-4fe9-b2e8-083b1320753c/impact-4-basketball-shoes-nmn08j.png']",nike impact 4,76.97,95,62,2023-12-16 11:46:37,https://www.nike.com/t/impact-4-basketball-shoes-nmn08j/DM1124-100,60.22~47.45~70.99~74.08,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a1baafb3-72fa-4fe9-b2e8-083b1320753c/impact-4-basketball-shoes-nmn08j.png"
45,46,instock,0.0,nike,university gold/university gold/white,usa,"sabrina ionescu's game is unique, hard to define and built with an undeniable craft. her signature shoe helps you unlock your versatility with a snappy forefoot zoom air and cloud-like react foam to help keep you energized. we used insights from next-gen athletes of all genders around the world to bring grippy, best-in-class traction, reliable midfoot support and stability to the court—which every hooper needs. built for crafty players like sabrina, but made for anyone who's ready to put in the work to take their game to the next level.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e11a7bb7-645b-4a3b-bd2a-a5f011a1f991/sabrina-1-team-basketball-shoes-bVkR71.png']",sabrina 1 (team),97.97,130,0,2023-12-16 11:46:46,https://www.nike.com/t/sabrina-1-team-basketball-shoes-bVkR71/FQ3391-700,94.38~108.57~89.22,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e11a7bb7-645b-4a3b-bd2a-a5f011a1f991/sabrina-1-team-basketball-shoes-bVkR71.png"
46,47,instock,0.0,nike,white/gum medium brown/black,usa,"a streetwear legend hits the links in the air max 1 '86 og g. featuring the 4-window design that lets you peek at the max air unit underneath, this is on-course cool, confidence and comfort personified. it sports the vintage air max 1 details you love, like clean lines and unmistakable colors, and melds them with our game-changing golf technology, so you can play all day, year-round in a timeless fit.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a9e02dd4-062b-4625-8166-bb066f68bc14/air-max-1-86-og-g-mens-golf-shoes-GkbSLj.png']",nike air max 1 '86 og g,160.0,160,0,2023-12-16 11:46:55,https://www.nike.com/t/air-max-1-86-og-g-mens-golf-shoes-GkbSLj/FN0697-100,143.15~183.05~166.73,,,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a9e02dd4-062b-4625-8166-bb066f68bc14/air-max-1-86-og-g-mens-golf-shoes-GkbSLj.png"
